Lineage,SNP
BL,637
BL,822
BL,721
BL,687
BL,1293
BL,1070
BL,633
BL,689
BL,1336
BL,644
BL,578
BL,693
BL,1942
BL,709
BL,667
BL,735
BL,1282
BL,1666
BL,692
BL,656
BL,711
BL,709
BL,1222
BL,1285
BL,657
BL,753
BL,710
BL,1212
BL,796
BL,763
BL,749
BL,731
BL,828
BL,680
BL,750
BL,735
BL,822
BL,1613
BL,768
BL,661
BL,783
BL,722
BL,747
BL,733
BL,689
BL,767
BL,717
BL,1913
BL,720
BL,1267
BL,1655
BL,1271
BL,1644
BL,1260
BL,761
BL,661
BL,797
BL,758
BL,1260
BL,1949
BL,627
BL,1282
BL,764
BL,734
BL,732
BL,774
BL,694
BL,756
BL,1586
BL,726
BL,1562
BL,1267
BL,714
BL,688
BL,623
BL,656
BL,648
BL,620
BL,722
BL,1268
BL,651
BL,713
BL,737
BL,659
BL,725
BL,767
BL,643
BL,677
BL,723
BL,756
BL,755
BL,819
BL,739
BL,693
BL,697
BL,1240
BL,630
BL,630
BL,671
BL,766
BL,679
BL,706
BL,792
BL,630
BL,609
BL,1925
BL,765
BL,1283
BL,1294
BL,1277
BL,1269
BL,608
BL,754
BL,1283
BL,1271
BL,750
BL,734
BL,627
BL,636
BL,754
BL,1902
BL,1933
BL,1289
BL,751
BL,755
BL,763
BL,737
BL,745
BL,1939
BL,1269
BL,713
BL,757
BL,689
BL,1301
BL,744
BL,1283
BL,787
BL,1260
BL,697
BL,1872
BL,740
BL,724
BL,690
BL,739
BL,720
BL,805
BL,1405
BL,686
BL,1208
BL,691
BL,768
BL,690
BL,792
BL,718
BL,684
BL,1360
BL,834
BL,750
BL,712
BL,811
BL,771
BL,764
BL,741
BL,732
BL,746
BL,770
BL,1624
BL,744
BL,794
BL,793
BL,1254
BL,692
BL,773
BL,1270
BL,816
BL,709
BL,753
BL,1253
BL,760
BL,1236
BL,722
BL,798
BL,803
BL,727
BL,708
BL,744
BL,756
BL,809
BL,807
BL,721
BL,732
BL,1349
BL,1008
BL,790
BL,774
BL,688
BL,810
BL,789
BL,694
BL,681
BL,706
BL,716
BL,826
BL,1232
BL,1339
BL,718
BL,718
BL,688
BL,787
BL,800
BL,769
BL,779
BL,732
BL,680
BL,718
BL,799
BL,772
BL,711
BL,885
BL,740
BL,746
BL,704
BL,1374
BL,1125
BL,701
BL,758
BL,683
BL,1396
BL,722
BL,692
BL,689
BL,765
BL,688
BL,1888
BL,778
BL,762
BL,761
BL,1373
BL,713
BL,1651
BL,728
BL,769
BL,769
BL,709
BL,1185
BL,711
BL,1357
BL,708
BL,743
BL,773
BL,764
BL,800
BL,1227
BL,814
BL,659
BL,812
BL,863
BL,717
BL,680
BL,759
BL,806
BL,874
BL,1599
BL,806
BL,725
BL,712
BL,744
BL,674
BL,812
BL,724
BL,655
BL,719
BL,765
BL,804
BL,692
BL,751
BL,723
BL,718
BL,1853
BL,687
BL,768
BL,807
BL,711
BL,720
BL,1355
BL,702
BL,1666
BL,667
BL,673
BL,1359
BL,720
BL,1615
BL,1363
BL,747
BL,733
BL,701
BL,1344
BL,1867
BL,693
BL,1354
BL,719
BL,730
BL,717
BL,740
BL,703
BL,835
BL,737
BL,825
BL,1599
BL,772
BL,1578
BL,755
BL,1363
BL,731
BL,745
BL,751
BL,693
BL,757
BL,756
BL,755
BL,757
BL,731
BL,704
BL,734
BL,683
BL,1374
BL,756
BL,803
BL,832
BL,718
BL,839
BL,709
BL,797
BL,705
BL,754
BL,676
BL,715
BL,661
BL,739
BL,841
BL,834
BL,733
BL,741
BL,661
BL,745
BL,741
BL,1222
BL,713
BL,711
BL,689
BL,749
BL,695
BL,805
BL,730
BL,825
BL,712
BL,682
BL,801
BL,705
BL,711
BL,681
BL,755
BL,1891
BL,812
BL,685
BL,1360
BL,1368
BL,1351
BL,1354
BL,715
BL,773
BL,1372
BL,697
BL,703
BL,1370
BL,743
BL,758
BL,734
BL,800
BL,1848
BL,691
BL,1875
BL,672
BL,1371
BL,770
BL,828
BL,826
BL,738
BL,731
BL,1878
BL,1233
BL,780
BL,776
BL,739
BL,719
BL,739
BL,775
BL,1376
BL,734
BL,698
BL,773
BL,1361
BL,840
BL,1339
BL,715
BL,745
BL,751
BL,1850
BL,681
BL,1310
BL,1242
BL,1267
BL,1238
BL,1274
BL,1814
BL,1239
BL,1238
BL,1305
BL,1279
BL,1245
BL,1241
BL,1283
BL,1247
BL,1762
BL,1317
BL,1296
BL,1204
BL,1300
BL,1318
BL,1226
BL,1289
BL,1295
BL,1273
BL,1269
BL,1250
BL,1271
BL,1635
BL,1314
BL,1214
BL,1289
BL,1275
BL,1256
BL,1293
BL,1234
BL,1301
BL,1323
BL,1172
BL,1292
BL,1286
BL,1291
BL,1281
BL,1244
BL,1300
BL,1304
BL,1298
BL,1298
BL,1251
BL,1209
BL,1762
BL,1475
BL,1289
BL,1293
BL,1307
BL,1240
BL,1307
BL,1267
BL,1250
BL,1311
BL,1245
BL,1268
BL,1189
BL,1287
BL,1186
BL,1272
BL,1254
BL,1315
BL,1766
BL,1256
BL,1288
BL,1265
BL,1268
BL,1320
BL,1289
BL,1306
BL,1264
BL,1182
BL,1165
BL,1245
BL,1174
BL,1284
BL,1243
BL,1203
BL,1355
BL,1274
BL,1284
BL,1225
BL,1784
BL,1629
BL,1271
BL,1296
BL,1235
BL,1808
BL,1276
BL,1232
BL,1243
BL,1291
BL,1265
BL,2023
BL,1272
BL,1313
BL,1284
BL,1805
BL,1258
BL,1701
BL,1267
BL,1304
BL,1306
BL,1222
BL,1185
BL,1273
BL,1768
BL,1283
BL,1273
BL,1322
BL,1248
BL,1344
BL,1287
BL,1314
BL,1224
BL,1133
BL,1298
BL,1307
BL,1231
BL,1238
BL,1279
BL,1163
BL,1256
BL,1313
BL,1642
BL,1293
BL,1181
BL,1302
BL,1312
BL,1225
BL,1309
BL,1193
BL,1281
BL,1234
BL,1282
BL,1291
BL,1295
BL,1227
BL,1299
BL,1252
BL,1251
BL,2001
BL,1245
BL,1277
BL,1336
BL,1263
BL,1302
BL,1792
BL,1282
BL,1704
BL,1190
BL,1196
BL,1784
BL,1235
BL,1724
BL,1771
BL,1260
BL,1259
BL,1287
BL,1183
BL,1242
BL,1761
BL,2031
BL,1254
BL,1770
BL,1171
BL,1175
BL,1288
BL,1244
BL,1152
BL,1262
BL,1280
BL,1316
BL,1243
BL,1303
BL,1651
BL,1297
BL,1638
BL,1273
BL,1767
BL,1181
BL,1292
BL,1284
BL,1261
BL,1278
BL,1307
BL,1286
BL,1303
BL,1279
BL,1273
BL,1282
BL,1218
BL,1786
BL,1304
BL,1347
BL,1291
BL,1264
BL,1328
BL,1232
BL,1278
BL,1278
BL,1238
BL,1282
BL,1278
BL,1289
BL,1164
BL,1237
BL,1296
BL,1306
BL,1293
BL,1250
BL,1266
BL,1240
BL,1278
BL,1273
BL,1281
BL,1203
BL,1256
BL,1274
BL,1236
BL,1296
BL,1276
BL,1298
BL,1274
BL,1244
BL,1331
BL,1248
BL,1249
BL,1225
BL,1234
BL,2027
BL,1308
BL,1269
BL,1762
BL,1782
BL,1767
BL,1776
BL,1249
BL,1302
BL,1791
BL,1232
BL,1237
BL,1790
BL,1159
BL,1265
BL,1307
BL,1285
BL,1259
BL,1990
BL,1230
BL,2027
BL,1238
BL,1774
BL,1300
BL,1178
BL,1308
BL,1296
BL,1302
BL,1271
BL,2012
BL,1276
BL,1259
BL,1207
BL,1284
BL,1264
BL,1156
BL,1250
BL,1790
BL,1289
BL,1247
BL,1295
BL,1778
BL,1321
BL,1757
BL,1205
BL,1273
BL,1313
BL,1985
BL,1159
BL,1257
BL,733
BL,1358
BL,631
BL,1275
BL,728
BL,638
BL,739
BL,616
BL,1305
BL,755
BL,647
BL,766
BL,817
BL,654
BL,649
BL,759
BL,800
BL,1647
BL,652
BL,721
BL,1327
BL,625
BL,1335
BL,712
BL,641
BL,1326
BL,707
BL,1276
BL,741
BL,797
BL,687
BL,754
BL,688
BL,725
BL,764
BL,762
BL,1282
BL,964
BL,779
BL,724
BL,680
BL,639
BL,702
BL,699
BL,803
BL,770
BL,689
BL,690
BL,783
BL,780
BL,1284
BL,1285
BL,619
BL,770
BL,683
BL,734
BL,729
BL,756
BL,724
BL,645
BL,872
BL,717
BL,698
BL,1319
BL,1048
BL,612
BL,670
BL,1357
BL,633
BL,651
BL,657
BL,1910
BL,735
BL,640
BL,708
BL,1301
BL,1669
BL,699
BL,667
BL,729
BL,711
BL,1273
BL,1314
BL,671
BL,720
BL,740
BL,1271
BL,778
BL,763
BL,733
BL,752
BL,827
BL,655
BL,739
BL,725
BL,825
BL,1618
BL,760
BL,638
BL,773
BL,720
BL,724
BL,752
BL,653
BL,761
BL,729
BL,1906
BL,765
BL,1311
BL,1656
BL,1316
BL,1627
BL,1314
BL,727
BL,639
BL,779
BL,701
BL,1289
BL,1937
BL,635
BL,1307
BL,727
BL,751
BL,690
BL,785
BL,682
BL,801
BL,1606
BL,740
BL,1559
BL,1328
BL,725
BL,699
BL,648
BL,635
BL,637
BL,607
BL,747
BL,1320
BL,642
BL,743
BL,764
BL,650
BL,744
BL,737
BL,615
BL,662
BL,744
BL,719
BL,768
BL,799
BL,766
BL,680
BL,732
BL,1286
BL,600
BL,560
BL,679
BL,760
BL,664
BL,761
BL,789
BL,630
BL,616
BL,1925
BL,695
BL,1305
BL,1325
BL,1311
BL,1299
BL,618
BL,739
BL,1329
BL,1325
BL,722
BL,718
BL,652
BL,636
BL,759
BL,1896
BL,1930
BL,1317
BL,760
BL,698
BL,777
BL,753
BL,734
BL,1911
BL,1285
BL,737
BL,735
BL,671
BL,1329
BL,760
BL,1317
BL,798
BL,1294
BL,716
BL,1880
BL,737
BL,1343
BL,1323
BL,1333
BL,1259
BL,1298
BL,1319
BL,1789
BL,1284
BL,1316
BL,1315
BL,1304
BL,1415
BL,1247
BL,1289
BL,1318
BL,1352
BL,1304
BL,1219
BL,1287
BL,1442
BL,1311
BL,1276
BL,1328
BL,1336
BL,1322
BL,1318
BL,2054
BL,1297
BL,1380
BL,1312
BL,1785
BL,1292
BL,1343
BL,1827
BL,1266
BL,1331
BL,1265
BL,1784
BL,1252
BL,1773
BL,1307
BL,1231
BL,1301
BL,1239
BL,1343
BL,1301
BL,1269
BL,1240
BL,1217
BL,1214
BL,1321
BL,1285
BL,1477
BL,1262
BL,1327
BL,1264
BL,1221
BL,1287
BL,1274
BL,1314
BL,1257
BL,1342
BL,1294
BL,1369
BL,1317
BL,1336
BL,1307
BL,1265
BL,1312
BL,1797
BL,1288
BL,1309
BL,1302
BL,1292
BL,1267
BL,1310
BL,1319
BL,1369
BL,1310
BL,1381
BL,1329
BL,1301
BL,1301
BL,1344
BL,1305
BL,1333
BL,1264
BL,1331
BL,1276
BL,1271
BL,1308
BL,1270
BL,1274
BL,1332
BL,1244
BL,1313
BL,1351
BL,2368
BL,1304
BL,1292
BL,1344
BL,1335
BL,2117
BL,1304
BL,1278
BL,1317
BL,1285
BL,1357
BL,1768
BL,1314
BL,1321
BL,1256
BL,1292
BL,1322
BL,1215
BL,1745
BL,1237
BL,1331
BL,1322
BL,1380
BL,1216
BL,1314
BL,1325
BL,1261
BL,1302
BL,1360
BL,1278
BL,1275
BL,2064
BL,1198
BL,1308
BL,1340
BL,1316
BL,1323
BL,1190
BL,1335
BL,1320
BL,1335
BL,1324
BL,1313
BL,1215
BL,1260
BL,1275
BL,1303
BL,1311
BL,2351
BL,1268
BL,1322
BL,1380
BL,1359
BL,1327
BL,1371
BL,2102
BL,1343
BL,1347
BL,1329
BL,2093
BL,1284
BL,1306
BL,1266
BL,1394
BL,1301
BL,2362
BL,1306
BL,1351
BL,1300
BL,1353
BL,1323
BL,1381
BL,1321
BL,1352
BL,1354
BL,1282
BL,1256
BL,2072
BL,1252
BL,2024
BL,1330
BL,1309
BL,1270
BL,1402
BL,1298
BL,1295
BL,1290
BL,1310
BL,1269
BL,1298
BL,1317
BL,1332
BL,1286
BL,1264
BL,1218
BL,1299
BL,1306
BL,1282
BL,1317
BL,1299
BL,1400
BL,1282
BL,1286
BL,1301
BL,1332
BL,1343
BL,1257
BL,1300
BL,1299
BL,1301
BL,1254
BL,1358
BL,1341
BL,1396
BL,1310
BL,1800
BL,1240
BL,1305
BL,1285
BL,1240
BL,1303
BL,1212
BL,1309
BL,1207
BL,1313
BL,1250
BL,1266
BL,1246
BL,1315
BL,1316
BL,1279
BL,2374
BL,1214
BL,1327
BL,1304
BL,1247
BL,1280
BL,1290
BL,1353
BL,1272
BL,1292
BL,1339
BL,1290
BL,2342
BL,1302
BL,2362
BL,1304
BL,1332
BL,1391
BL,1342
BL,1324
BL,1319
BL,1313
BL,2365
BL,1798
BL,1306
BL,1346
BL,1293
BL,1338
BL,1350
BL,1400
BL,1255
BL,1335
BL,1315
BL,1399
BL,1360
BL,1307
BL,1357
BL,1256
BL,2322
BL,1377
BL,1339
BL,752
BL,1354
BL,622
BL,1298
BL,737
BL,707
BL,769
BL,672
BL,1314
BL,806
BL,667
BL,793
BL,843
BL,683
BL,647
BL,764
BL,801
BL,1659
BL,653
BL,755
BL,1329
BL,662
BL,1338
BL,741
BL,699
BL,1328
BL,744
BL,1286
BL,775
BL,796
BL,707
BL,758
BL,725
BL,749
BL,791
BL,787
BL,1290
BL,989
BL,781
BL,720
BL,710
BL,648
BL,733
BL,744
BL,803
BL,778
BL,747
BL,717
BL,786
BL,796
BL,1303
BL,1294
BL,647
BL,778
BL,701
BL,749
BL,738
BL,783
BL,747
BL,684
BL,866
BL,749
BL,733
BL,1319
BL,1085
BL,689
BL,683
BL,1358
BL,663
BL,653
BL,691
BL,1943
BL,778
BL,679
BL,690
BL,1324
BL,1658
BL,737
BL,711
BL,738
BL,708
BL,1283
BL,1321
BL,701
BL,756
BL,760
BL,1279
BL,790
BL,769
BL,730
BL,786
BL,814
BL,675
BL,752
BL,746
BL,847
BL,1637
BL,791
BL,662
BL,796
BL,708
BL,745
BL,762
BL,685
BL,786
BL,758
BL,1909
BL,794
BL,1325
BL,1667
BL,1315
BL,1641
BL,1322
BL,759
BL,675
BL,781
BL,721
BL,1302
BL,1941
BL,618
BL,1305
BL,732
BL,760
BL,706
BL,815
BL,682
BL,804
BL,1597
BL,776
BL,1589
BL,1329
BL,746
BL,735
BL,659
BL,664
BL,699
BL,667
BL,741
BL,1334
BL,702
BL,763
BL,778
BL,685
BL,784
BL,762
BL,636
BL,704
BL,752
BL,724
BL,778
BL,767
BL,780
BL,715
BL,769
BL,1305
BL,675
BL,584
BL,693
BL,785
BL,695
BL,797
BL,781
BL,680
BL,690
BL,1939
BL,765
BL,1317
BL,1323
BL,1312
BL,1306
BL,657
BL,745
BL,1352
BL,1332
BL,722
BL,752
BL,663
BL,651
BL,804
BL,1913
BL,1939
BL,1323
BL,816
BL,716
BL,787
BL,800
BL,752
BL,1941
BL,1304
BL,778
BL,751
BL,690
BL,1330
BL,773
BL,1322
BL,824
BL,1287
BL,724
BL,1890
BL,768
BL,745
BL,711
BL,645
BL,737
BL,1324
BL,1343
BL,676
BL,684
BL,733
BL,732
BL,663
BL,1270
BL,736
BL,580
BL,739
BL,803
BL,681
BL,689
BL,741
BL,784
BL,1688
BL,775
BL,760
BL,1350
BL,742
BL,1363
BL,761
BL,673
BL,1349
BL,704
BL,1308
BL,721
BL,724
BL,821
BL,701
BL,650
BL,729
BL,658
BL,724
BL,761
BL,608
BL,1248
BL,923
BL,769
BL,731
BL,692
BL,797
BL,722
BL,806
BL,756
BL,707
BL,720
BL,815
BL,659
BL,730
BL,1349
BL,1253
BL,688
BL,653
BL,804
BL,715
BL,685
BL,798
BL,729
BL,743
BL,724
BL,710
BL,705
BL,579
BL,810
BL,725
BL,603
BL,590
BL,1278
BL,1078
BL,678
BL,1305
BL,733
BL,763
BL,1951
BL,695
BL,1253
BL,729
BL,1721
BL,681
BL,685
BL,657
BL,743
BL,1273
BL,671
BL,1256
BL,701
BL,694
BL,743
BL,685
BL,1298
BL,757
BL,711
BL,709
BL,782
BL,752
BL,800
BL,758
BL,634
BL,722
BL,735
BL,789
BL,1651
BL,717
BL,725
BL,735
BL,736
BL,661
BL,700
BL,627
BL,603
BL,714
BL,720
BL,703
BL,1925
BL,641
BL,711
BL,793
BL,776
BL,753
BL,1268
BL,741
BL,1686
BL,752
BL,758
BL,1264
BL,762
BL,1681
BL,1265
BL,733
BL,775
BL,730
BL,730
BL,1248
BL,1948
BL,1258
BL,727
BL,711
BL,671
BL,741
BL,692
BL,698
BL,726
BL,745
BL,749
BL,1639
BL,1624
BL,791
BL,1281
BL,728
BL,710
BL,795
BL,663
BL,652
BL,624
BL,733
BL,673
BL,1274
BL,688
BL,793
BL,598
BL,711
BL,677
BL,656
BL,845
BL,528
BL,619
BL,719
BL,642
BL,604
BL,820
BL,795
BL,698
BL,777
BL,706
BL,789
BL,700
BL,1323
BL,579
BL,722
BL,616
BL,721
BL,672
BL,641
BL,786
BL,713
BL,702
BL,1966
BL,762
BL,1266
BL,1275
BL,1257
BL,1261
BL,1280
BL,674
BL,664
BL,1275
BL,727
BL,720
BL,747
BL,1913
BL,711
BL,1949
BL,691
BL,1278
BL,636
BL,725
BL,728
BL,809
BL,736
BL,674
BL,1941
BL,1350
BL,699
BL,745
BL,729
BL,736
BL,711
BL,808
BL,1281
BL,642
BL,648
BL,790
BL,1271
BL,749
BL,1254
BL,583
BL,752
BL,657
BL,1915
BL,730
BL,773
BL,816
BL,789
BL,753
BL,732
BL,777
BL,1337
BL,706
BL,1341
BL,733
BL,732
BL,790
BL,835
BL,618
BL,746
BL,1289
BL,763
BL,778
BL,887
BL,776
BL,855
BL,750
BL,746
BL,798
BL,782
BL,839
BL,1686
BL,732
BL,828
BL,1357
BL,663
BL,791
BL,1395
BL,789
BL,659
BL,1356
BL,1338
BL,751
BL,865
BL,779
BL,885
BL,883
BL,802
BL,748
BL,1259
BL,827
BL,805
BL,649
BL,731
BL,774
BL,793
BL,857
BL,804
BL,850
BL,820
BL,762
BL,816
BL,859
BL,752
BL,1386
BL,1273
BL,750
BL,743
BL,697
BL,850
BL,778
BL,854
BL,760
BL,795
BL,758
BL,751
BL,750
BL,777
BL,800
BL,1305
BL,1152
BL,705
BL,755
BL,699
BL,1337
BL,664
BL,770
BL,750
BL,752
BL,794
BL,1918
BL,751
BL,779
BL,1238
BL,769
BL,1679
BL,672
BL,753
BL,773
BL,1322
BL,720
BL,1292
BL,756
BL,694
BL,776
BL,1298
BL,789
BL,785
BL,825
BL,786
BL,706
BL,742
BL,790
BL,1636
BL,861
BL,758
BL,813
BL,752
BL,781
BL,900
BL,750
BL,822
BL,750
BL,882
BL,769
BL,810
BL,741
BL,1891
BL,713
BL,835
BL,781
BL,805
BL,1259
BL,798
BL,1696
BL,787
BL,793
BL,1245
BL,786
BL,1659
BL,1282
BL,677
BL,831
BL,801
BL,771
BL,1279
BL,1910
BL,693
BL,1291
BL,794
BL,752
BL,762
BL,797
BL,801
BL,800
BL,659
BL,1627
BL,852
BL,1608
BL,831
BL,1275
BL,759
BL,822
BL,720
BL,745
BL,738
BL,659
BL,652
BL,795
BL,738
BL,1281
BL,662
BL,792
BL,744
BL,895
BL,673
BL,767
BL,694
BL,786
BL,706
BL,787
BL,828
BL,816
BL,1369
BL,681
BL,777
BL,665
BL,688
BL,773
BL,881
BL,719
BL,684
BL,791
BL,761
BL,742
BL,710
BL,1920
BL,873
BL,815
BL,1291
BL,1307
BL,1281
BL,1292
BL,640
BL,853
BL,1279
BL,731
BL,735
BL,1284
BL,787
BL,749
BL,748
BL,1889
BL,740
BL,1922
BL,747
BL,1297
BL,796
BL,739
BL,1927
BL,1387
BL,794
BL,743
BL,822
BL,834
BL,847
BL,748
BL,1296
BL,692
BL,824
BL,1285
BL,1277
BL,781
BL,808
BL,1865
BL,781
BL,763
BL,807
BL,1374
BL,715
BL,1289
BL,807
BL,746
BL,844
BL,731
BL,1335
BL,820
BL,764
BL,817
BL,788
BL,734
BL,673
BL,803
BL,852
BL,1580
BL,689
BL,811
BL,1298
BL,737
BL,1327
BL,768
BL,750
BL,1297
BL,782
BL,1251
BL,809
BL,837
BL,785
BL,779
BL,754
BL,813
BL,815
BL,813
BL,1338
BL,1006
BL,832
BL,750
BL,755
BL,716
BL,770
BL,735
BL,851
BL,819
BL,776
BL,713
BL,829
BL,886
BL,1296
BL,1319
BL,762
BL,819
BL,743
BL,815
BL,808
BL,728
BL,811
BL,618
BL,929
BL,796
BL,752
BL,1333
BL,1138
BL,761
BL,783
BL,1370
BL,712
BL,731
BL,732
BL,1953
BL,778
BL,762
BL,744
BL,1350
BL,1629
BL,770
BL,758
BL,808
BL,764
BL,1248
BL,1322
BL,743
BL,776
BL,841
BL,1252
BL,837
BL,845
BL,794
BL,845
BL,837
BL,732
BL,741
BL,762
BL,881
BL,1554
BL,809
BL,699
BL,824
BL,810
BL,803
BL,774
BL,736
BL,814
BL,820
BL,1904
BL,779
BL,1338
BL,1595
BL,1340
BL,1611
BL,1326
BL,782
BL,675
BL,834
BL,786
BL,1315
BL,1949
BL,735
BL,1318
BL,789
BL,769
BL,756
BL,872
BL,706
BL,841
BL,1533
BL,759
BL,1523
BL,1327
BL,809
BL,747
BL,691
BL,691
BL,754
BL,722
BL,769
BL,1341
BL,753
BL,844
BL,833
BL,735
BL,789
BL,809
BL,704
BL,801
BL,768
BL,781
BL,796
BL,860
BL,835
BL,789
BL,774
BL,1275
BL,726
BL,678
BL,765
BL,811
BL,747
BL,818
BL,817
BL,716
BL,641
BL,1930
BL,800
BL,1339
BL,1339
BL,1324
BL,1325
BL,731
BL,772
BL,1352
BL,1337
BL,763
BL,767
BL,691
BL,774
BL,831
BL,1902
BL,1932
BL,1340
BL,829
BL,781
BL,868
BL,834
BL,783
BL,1929
BL,1297
BL,782
BL,805
BL,737
BL,1348
BL,782
BL,1331
BL,881
BL,1299
BL,783
BL,1882
BL,718
BL,789
BL,755
BL,754
BL,742
BL,847
BL,1248
BL,680
BL,1404
BL,708
BL,640
BL,761
BL,848
BL,615
BL,756
BL,1197
BL,803
BL,758
BL,841
BL,773
BL,945
BL,804
BL,691
BL,761
BL,847
BL,856
BL,1736
BL,692
BL,832
BL,1402
BL,684
BL,773
BL,1447
BL,758
BL,658
BL,1401
BL,1365
BL,823
BL,868
BL,764
BL,839
BL,837
BL,801
BL,736
BL,1205
BL,860
BL,836
BL,654
BL,671
BL,868
BL,765
BL,882
BL,785
BL,843
BL,846
BL,766
BL,799
BL,864
BL,799
BL,1400
BL,1205
BL,722
BL,795
BL,719
BL,843
BL,775
BL,830
BL,818
BL,885
BL,752
BL,809
BL,782
BL,757
BL,778
BL,1220
BL,1034
BL,652
BL,807
BL,688
BL,1268
BL,742
BL,747
BL,692
BL,810
BL,767
BL,1996
BL,798
BL,814
BL,1182
BL,768
BL,1747
BL,671
BL,710
BL,800
BL,1344
BL,740
BL,1215
BL,760
BL,685
BL,841
BL,1335
BL,812
BL,741
BL,832
BL,780
BL,674
BL,790
BL,845
BL,1681
BL,815
BL,816
BL,808
BL,811
BL,769
BL,820
BL,832
BL,775
BL,806
BL,836
BL,751
BL,785
BL,749
BL,1970
BL,681
BL,819
BL,766
BL,755
BL,1184
BL,791
BL,1720
BL,779
BL,783
BL,1199
BL,784
BL,1722
BL,1187
BL,700
BL,854
BL,803
BL,726
BL,1202
BL,1985
BL,657
BL,1205
BL,830
BL,810
BL,778
BL,802
BL,797
BL,789
BL,688
BL,1674
BL,829
BL,1673
BL,838
BL,1196
BL,817
BL,850
BL,700
BL,713
BL,796
BL,662
BL,634
BL,765
BL,696
BL,1185
BL,657
BL,802
BL,781
BL,842
BL,676
BL,816
BL,683
BL,822
BL,713
BL,830
BL,781
BL,844
BL,1387
BL,638
BL,757
BL,637
BL,759
BL,708
BL,835
BL,739
BL,660
BL,706
BL,777
BL,762
BL,714
BL,1977
BL,848
BL,795
BL,1197
BL,1220
BL,1212
BL,1209
BL,639
BL,838
BL,1200
BL,714
BL,699
BL,1187
BL,827
BL,717
BL,791
BL,1969
BL,731
BL,1996
BL,749
BL,1227
BL,798
BL,773
BL,1990
BL,1401
BL,776
BL,763
BL,826
BL,774
BL,837
BL,842
BL,1228
BL,664
BL,830
BL,1204
BL,1189
BL,761
BL,758
BL,1927
BL,869
BL,803
BL,1290
BL,1274
BL,1270
BL,1224
BL,1306
BL,1795
BL,1231
BL,1221
BL,1269
BL,1304
BL,1270
BL,1317
BL,1272
BL,1253
BL,1749
BL,1285
BL,1323
BL,1229
BL,1325
BL,1283
BL,1293
BL,1308
BL,1281
BL,1266
BL,1296
BL,1256
BL,1301
BL,1683
BL,1300
BL,1222
BL,1246
BL,1297
BL,1273
BL,1287
BL,1260
BL,1308
BL,1272
BL,1218
BL,1275
BL,1304
BL,1276
BL,1299
BL,1258
BL,1263
BL,1311
BL,1323
BL,1323
BL,1249
BL,1245
BL,1730
BL,1441
BL,1299
BL,1334
BL,1281
BL,1291
BL,1336
BL,1255
BL,1266
BL,1321
BL,1275
BL,1289
BL,1222
BL,1283
BL,1220
BL,1292
BL,1249
BL,1315
BL,1746
BL,1225
BL,1300
BL,1263
BL,1289
BL,1313
BL,1298
BL,1272
BL,1304
BL,1224
BL,1232
BL,1269
BL,1218
BL,1290
BL,1283
BL,1228
BL,1308
BL,1284
BL,1260
BL,1238
BL,1764
BL,1619
BL,1310
BL,1318
BL,1216
BL,1781
BL,1304
BL,1235
BL,1294
BL,1308
BL,1276
BL,2077
BL,1247
BL,1340
BL,1331
BL,1760
BL,1312
BL,1708
BL,1277
BL,1304
BL,1270
BL,1212
BL,1227
BL,1271
BL,1745
BL,1279
BL,1298
BL,1298
BL,1252
BL,1335
BL,1306
BL,1305
BL,1262
BL,1218
BL,1314
BL,1297
BL,1249
BL,1213
BL,1303
BL,1241
BL,1283
BL,1312
BL,1672
BL,1318
BL,1225
BL,1324
BL,1335
BL,1247
BL,1334
BL,1231
BL,1270
BL,1258
BL,1288
BL,1310
BL,1320
BL,1253
BL,1315
BL,1272
BL,1258
BL,2079
BL,1220
BL,1260
BL,1316
BL,1259
BL,1319
BL,1742
BL,1294
BL,1720
BL,1218
BL,1224
BL,1740
BL,1253
BL,1729
BL,1737
BL,1269
BL,1281
BL,1299
BL,1269
BL,1238
BL,1743
BL,2093
BL,1253
BL,1755
BL,1231
BL,1219
BL,1279
BL,1257
BL,1241
BL,1267
BL,1265
BL,1286
BL,1282
BL,1279
BL,1676
BL,1325
BL,1675
BL,1274
BL,1734
BL,1223
BL,1307
BL,1302
BL,1233
BL,1274
BL,1303
BL,1306
BL,1310
BL,1286
BL,1275
BL,1266
BL,1208
BL,1744
BL,1311
BL,1338
BL,1244
BL,1260
BL,1255
BL,1274
BL,1276
BL,1318
BL,1256
BL,1327
BL,1273
BL,1298
BL,1224
BL,1236
BL,1302
BL,1267
BL,1246
BL,1268
BL,1278
BL,1264
BL,1296
BL,1235
BL,1328
BL,1228
BL,1276
BL,1291
BL,1227
BL,1321
BL,1271
BL,1295
BL,1272
BL,1189
BL,1326
BL,1292
BL,1262
BL,1228
BL,1261
BL,2076
BL,1331
BL,1255
BL,1751
BL,1762
BL,1744
BL,1755
BL,1258
BL,1327
BL,1741
BL,1213
BL,1270
BL,1749
BL,1217
BL,1276
BL,1303
BL,1320
BL,1246
BL,2045
BL,1228
BL,2089
BL,1230
BL,1755
BL,1269
BL,1266
BL,1299
BL,1244
BL,1290
BL,1261
BL,2069
BL,1251
BL,1276
BL,1202
BL,1296
BL,1287
BL,1225
BL,1275
BL,1766
BL,1297
BL,1265
BL,1290
BL,1755
BL,1289
BL,1733
BL,1230
BL,1263
BL,1261
BL,2039
BL,1238
BL,1260
BL,797
BL,788
BL,812
